Time,return
2022-08-23 09:08:00,0.0007320644216691
2022-08-23 09:09:00,0.0007315288953913
2022-08-23 09:10:00,0.0018274853801169
2022-08-23 09:11:00,-0.0010944910616563
2022-08-23 09:12:00,-0.0007304601899196
2022-08-23 09:13:00,0.0014619883040935
2022-08-23 09:14:00,0.0047445255474452
2022-08-23 09:15:00,0.0
2022-08-23 09:16:00,-0.0021794406102433
2022-08-23 09:17:00,0.0003640334910811
2022-08-23 09:18:00,-0.0010917030567685
2022-08-23 09:20:00,0.0018208302986161
2022-08-23 09:21:00,0.0021810250817884
2022-08-23 09:22:00,0.0003627130939426
2022-08-23 09:23:00,0.0029006526468455
2022-08-23 09:24:00,0.0039768618944323
2022-08-23 09:25:00,-0.0032409074540871
2022-08-23 09:26:00,0.0007225433526011
2022-08-23 09:27:00,0.0010830324909747
2022-08-23 09:28:00,0.0
2022-08-23 09:29:00,0.0032455824017309
2022-08-23 09:30:00,-0.0025161754133716
2022-08-23 09:31:00,0.0003603603603603
2022-08-23 09:32:00,0.002521613832853
2022-08-23 09:33:00,-0.0007186489399928
2022-08-23 09:34:00,0.0007191657677094
2022-08-23 09:35:00,-0.0003593244699964
2022-08-23 09:36:00,0.0
2022-08-23 09:37:00,0.0
2022-08-23 09:38:00,-0.0003594536304816
2022-08-23 09:40:00,0.0003594536304816
2022-08-23 09:41:00,-0.001796622349982
2022-08-23 09:42:00,-0.0014398848092152
2022-08-23 09:43:00,0.0018024513338139
2022-08-23 09:44:00,-0.0003598416696653
2022-08-23 09:45:00,0.0
2022-08-23 09:46:00,0.0014398848092152
2022-08-23 09:47:00,0.0003594536304816
2022-08-23 09:48:00,-0.0003593244699964
2022-08-23 09:49:00,0.0
2022-08-23 09:50:00,0.0003594536304816
2022-08-23 09:51:00,0.0
2022-08-23 09:52:00,0.0003593244699964
2022-08-23 09:53:00,-0.0014367816091954
2022-08-23 09:55:00,0.0
2022-08-23 09:56:00,-0.0003591954022988
2022-08-23 09:57:00,-0.001796622349982
2022-08-23 09:59:00,0.0
2022-08-23 10:00:00,0.0003597122302158
2022-08-23 10:01:00,0.0
2022-08-23 10:02:00,-0.0014383315354189
2022-08-23 10:04:00,-0.0003598416696653
2022-08-23 10:05:00,0.0007199424046076
2022-08-23 10:06:00,0.0003597122302158
2022-08-23 10:07:00,-0.0003595828838547
2022-08-23 10:08:00,0.0
2022-08-23 10:09:00,0.0007194244604316
2022-08-23 10:10:00,0.0007189072609633
2022-08-23 10:11:00,-0.0014367816091954
2022-08-23 10:12:00,0.0003597122302158
2022-08-23 10:13:00,-0.0007191657677094
2022-08-23 10:15:00,0.0
2022-08-23 10:31:00,0.0003599712023038
2022-08-23 10:32:00,-0.0014393666786613
2022-08-23 10:33:00,0.0003603603603603
2022-08-23 10:34:00,-0.0003602305475504
2022-08-23 10:35:00,0.0007207207207207
2022-08-23 10:36:00,-0.0003601008282319
2022-08-23 10:39:00,0.0003601008282319
2022-08-23 10:40:00,0.0
2022-08-23 10:41:00,-0.0003599712023038
2022-08-23 10:42:00,0.0
2022-08-23 10:44:00,0.0
2022-08-23 10:45:00,0.0003599712023038
2022-08-23 10:46:00,0.0007196833393306
2022-08-23 10:47:00,-0.0007191657677094
2022-08-23 10:48:00,-0.0003598416696653
2022-08-23 10:49:00,0.0003599712023038
2022-08-23 10:50:00,-0.0007196833393306
2022-08-23 10:51:00,0.0003601008282319
2022-08-23 10:52:00,0.0
2022-08-23 10:53:00,0.0
2022-08-23 10:54:00,0.0003599712023038
2022-08-23 10:55:00,-0.001079525008996
2022-08-23 10:57:00,0.0003604902667627
2022-08-23 10:58:00,0.0007207207207207
2022-08-23 10:59:00,0.0
2022-08-23 11:00:00,0.0
2022-08-23 11:01:00,0.0003601008282319
2022-08-23 11:02:00,0.0010799136069114
2022-08-23 11:03:00,-0.0007191657677094
2022-08-23 11:04:00,0.0
2022-08-23 11:05:00,0.0
2022-08-23 11:06:00,0.0
2022-08-23 11:09:00,0.0
2022-08-23 11:10:00,0.0003598416696653
2022-08-23 11:11:00,0.0
2022-08-23 11:12:00,0.0007194244604316
2022-08-23 11:13:00,-0.0003594536304816
2022-08-23 11:14:00,0.0003595828838547
2022-08-23 11:15:00,0.0
2022-08-23 11:16:00,0.0
2022-08-23 11:17:00,-0.0007189072609633
2022-08-23 11:20:00,-0.0003595828838547
2022-08-23 11:21:00,-0.0003597122302158
2022-08-23 11:22:00,0.0
2022-08-23 11:23:00,-0.0003598416696653
2022-08-23 11:24:00,0.0003599712023038
2022-08-23 11:25:00,-0.0003598416696653
2022-08-23 11:28:00,0.0
2022-08-23 11:29:00,-0.0010791366906474
2022-08-23 13:31:00,0.0007215007215007
2022-08-23 13:32:00,0.0003604902667627
2022-08-23 13:33:00,0.0003603603603603
2022-08-23 13:34:00,0.0
2022-08-23 13:35:00,0.0014409221902017
2022-08-23 13:36:00,0.0003597122302158
2022-08-23 13:37:00,-0.0003595828838547
2022-08-23 13:39:00,0.0007202016564638
2022-08-23 13:40:00,-0.0003598416696653
2022-08-23 13:41:00,0.0007199424046076
2022-08-23 13:42:00,-0.0003597122302158
2022-08-23 13:43:00,0.0007196833393306
2022-08-23 13:44:00,-0.0003595828838547
2022-08-23 13:45:00,-0.0007194244604316
2022-08-23 13:47:00,0.0003598416696653
2022-08-23 13:48:00,0.0
2022-08-23 13:49:00,-0.0003597122302158
2022-08-23 13:51:00,-0.0007194244604316
2022-08-23 13:53:00,-0.0003598416696653
2022-08-23 13:55:00,-0.001078360891445
2022-08-23 13:56:00,0.0
2022-08-23 13:58:00,-0.0003597122302158
2022-08-23 13:59:00,-0.0003598416696653
2022-08-23 14:00:00,0.0
2022-08-23 14:01:00,0.0
2022-08-23 14:03:00,0.0003598416696653
2022-08-23 14:04:00,-0.0003597122302158
2022-08-23 14:05:00,0.001079525008996
2022-08-23 14:06:00,0.00215672178289
2022-08-23 14:07:00,0.0007173601147776
2022-08-23 14:08:00,-0.0017921146953405
2022-08-23 14:09:00,-0.0014362657091561
2022-08-23 14:10:00,0.0007191657677094
2022-08-23 14:11:00,-0.001796622349982
2022-08-23 14:12:00,0.0010799136069114
2022-08-23 14:13:00,0.0003595828838547
2022-08-23 14:14:00,-0.0003594536304816
